번지순번,정제된 도로명주소,위도,경도
10261606,대구광역시 수성구 동대구로 219,35.8500641,128.6245372
10489732,경상북도 경산시 청운2로 77,35.8431851,128.755937
10645625,경상북도 경산시 진량읍 공단6로 65,35.8647708,128.8240001
20006572,경상북도 경산시 진량읍 봉황길 21,35.8850218,128.8199248
10489868,경상북도 경산시 대학로61길 15,35.8389762,128.7541391
10163723,대구광역시 남구 앞산순환로87길 13,35.8311123,128.5728507
10498681,경상북도 경산시 하양읍 문화로 14,35.9104576,128.8132662
10165806,대구광역시 남구 안지랑로16길 36-37,35.8357779,128.5735744
10489907,경상북도 경산시 대학로59길 8,35.8379756,128.7538759
10476934,경상북도 경산시 경산로13길 7-19,35.8136817,128.731445
10645647,경상북도 경산시 하양읍 대경로 541,35.9027733,128.8044542
10165983,대구광역시 남구 안지랑로 82,35.8388373,128.5720554
10172691,대구광역시 남구 명덕로40길 111,35.851823,128.5900296
10170885,대구광역시 남구 대명로25길 46,35.8415176,128.571537
10623178,경상북도 경산시 압량읍 대학로70길 9,35.8393183,128.7593103
10498543,경상북도 경산시 하양읍 대학로305길 42,35.9117326,128.8174364
10170432,대구광역시 남구 대명복개로4길 154,35.8400464,128.5683981
20004603,경상북도 경산시 진량읍 영청길 22,35.8740647,128.8011055
10516687,경상북도 경산시 진량읍 대학로 1090,35.879068,128.813749
10318396,대구광역시 달서구 월배로48길 26,35.8174466,128.5373653
10318395,대구광역시 달서구 월배로48길 22,35.8175456,128.5372722
10285128,대구광역시 수성구 신매로6길 3,35.8343742,128.7085242
10008466,대구광역시 중구 동성로3길 99,35.8697878,128.5982356
10645639,경상북도 경산시 하양읍 대학로298길 19,35.9123069,128.8250585
10244079,대구광역시 수성구 달구벌대로488안길 23,35.8572101,128.6279432
10489758,경상북도 경산시 청운2로 36,35.8405039,128.7529539
10245318,대구광역시 수성구 동대구로 240,35.8519816,128.6267479
10240855,대구광역시 수성구 동대구로80길 50,35.8656477,128.6299735
10245497,대구광역시 수성구 범어천로 50-1,35.8514639,128.6240803
10245686,대구광역시 수성구 동대구로55길 8-15,35.8557114,128.6243213
10480149,경상북도 경산시 대학로9길 8,35.8355027,128.7284945
10118979,대구광역시 서구 달서로12길 19,35.8677602,128.5729927
10240296,대구광역시 수성구 상록로16길 60-4,35.8651212,128.6257263
10052968,대구광역시 동구 팔공로27길 41-3,35.9113005,128.6363881
10242717,대구광역시 수성구 범어로20길 7,35.8581477,128.6361987
10169815,대구광역시 남구 대명복개로4길 75-2,35.8399863,128.5640627
10268328,대구광역시 수성구 수성로19길 20,35.83412149999999,128.6104861
10207949,대구광역시 북구 공항로 10,35.8974125,128.6165167
10243375,대구광역시 수성구 달구벌대로496길 24,35.8571209,128.6338353
10243687,대구광역시 수성구 범어로16길 5,35.8562514,128.6359272
10007158,대구광역시 중구 중앙대로81길 50,35.8696962,128.590845
20000024,대구광역시 북구 태전로6길 21-39,35.924857,128.5445332
10254640,대구광역시 수성구 화랑로 60,35.8711771,128.6339799
10254647,대구광역시 수성구 화랑로 58,35.8709473,128.6338885
10226949,대구광역시 북구 관음중앙로 130-1,35.9447335,128.5465665
10254831,대구광역시 수성구 달구벌대로527길 18,35.8577244,128.6545021
10251874,대구광역시 수성구 동원로12길 12,35.8638856,128.6401996
10328852,대구광역시 달서구 월배로93길 25,35.8348641,128.5540716
10328679,대구광역시 달서구 구마로52안길 88,35.8346783,128.549168
20000140,대구광역시 중구 달성로 100,35.8740041,128.5829987
10268330,대구광역시 수성구 수성로19길 21,35.8338188,128.6102981
10319950,대구광역시 달서구 월곡로26길 17,35.8087107,128.5497026
10253669,대구광역시 수성구 만촌로 17-1,35.8607634,128.6446682
10255829,대구광역시 수성구 명덕로 368,35.8544177,128.6102524
10255214,대구광역시 수성구 달구벌대로454길 9,35.85916900000001,128.6104857
10281030,대구광역시 수성구 달구벌대로 3130,35.842245,128.6992911
10251195,대구광역시 수성구 교학로 43,35.8515176,128.6522712
10270099,대구광역시 수성구 파동로 209,35.8213137,128.6114676
10274222,대구광역시 수성구 동대구로7길 19,35.8335076,128.6223779
10272989,대구광역시 수성구 들안로 82,35.837289,128.6172982
10257027,대구광역시 수성구 수성로58길 35-4,35.8519475,128.6156369
10276517,대구광역시 수성구 무학로37안길 6,35.8337029,128.6291666
10275586,대구광역시 수성구 지산로14길 29,35.8264904,128.638121
10276205,대구광역시 수성구 동대구로14길 28,35.8369915,128.6258716
10275697,대구광역시 수성구 청수로40길 89,35.8355134,128.6300839
10278120,대구광역시 수성구 지범로31안길 5,35.8245505,128.6407921
10275265,대구광역시 수성구 지산로14길 83,35.8266546,128.6384055
10263748,대구광역시 수성구 청수로45길 163-3,35.8422101,128.6314978
10278021,대구광역시 수성구 지범로23길 19,35.82384070000001,128.6374669
10278084,대구광역시 수성구 지범로 173,35.8222013,128.6390029
10277858,대구광역시 수성구 지산로9길 10-9,35.8259575,128.6330486
10262668,대구광역시 수성구 희망로 204,35.8462694,128.6211832
10644978,대구광역시 수성구 지범로23길 46,35.8228848,128.6384512
10277982,대구광역시 수성구 지범로23길 14,35.8237591,128.6371905
10278055,대구광역시 수성구 지범로31길 11-5,35.8231314,128.6389579
10276712,대구광역시 수성구 무학로27길 27,35.8329548,128.624735
10263616,대구광역시 수성구 청수로 83,35.8407819,128.6174051
10278057,대구광역시 수성구 지범로23길 49-2,35.82299440000001,128.6391381
10276836,대구광역시 수성구 동대구로6길 48,35.8321668,128.6266438
10264965,대구광역시 수성구 수성로 203-1,35.8438571,128.6123778
10263181,대구광역시 수성구 동대구로29길 54-32,35.84268,128.6213149
10263273,대구광역시 수성구 동대구로25길 10-3,35.8423784,128.6233916
10240695,대구광역시 수성구 동대구로 390,35.8652764,128.6273669
10266508,대구광역시 수성구 청수로1길 68,35.8444214,128.6093968
10264524,대구광역시 수성구 수성로 202-1,35.8436032,128.6129035
10147432,대구광역시 서구 옥산로 20-1,35.8864271,128.5780317
10268632,대구광역시 수성구 수성로14길 17,35.8323138,128.6122671
10266007,대구광역시 수성구 희망로19길 37,35.8490387,128.609495
10249097,대구광역시 수성구 공경로 65,35.8734322,128.6426763
10269189,대구광역시 수성구 수성로 52,35.8302637,128.6113749
10268507,대구광역시 수성구 들안로 43,35.8337138,128.6165779
10248648,대구광역시 수성구 화랑로 38,35.8695371,128.6325244
10268472,대구광역시 수성구 상화로 66,35.8348523,128.614457
10273377,대구광역시 수성구 청수로26길 8,35.8395203,128.6223109
10644957,대구광역시 수성구 동대구로 45,35.83449770000001,128.6231054
10273488,대구광역시 수성구 동대구로7길 14-7,35.8340732,128.6225036
10270554,대구광역시 수성구 파동로46길 18-13,35.8217846,128.6131284
10255240,대구광역시 수성구 신천동로 350,35.8562328,128.6090058
10255282,대구광역시 수성구 달구벌대로 2266,35.8602955,128.6103612
10255345,대구광역시 수성구 달구벌대로458길 42,35.85792,128.6124613
10281443,대구광역시 수성구 노변공원로3길 6-20,35.8399158,128.6994591
10369860,대구광역시 달성군 다사읍 왕선로 21,35.8618065,128.4641216
10643106,대구광역시 달성군 다사읍 달구벌대로 717,35.8578472,128.4496282
10343521,대구광역시 달성군 화원읍 명천로 243,35.7978529,128.4928151
10336403,대구광역시 달성군 화원읍 화원로1길 52-17,35.8050501,128.497487
10645039,대구광역시 달성군 화원읍 성암로1길 62,35.8020191,128.5091793
10336492,대구광역시 달성군 화원읍 비슬로 2589-8,35.8045686,128.4998068
10336495,대구광역시 달성군 화원읍 화원로1길 39,35.8043942,128.4987698
20000010,대구광역시 달성군 화원읍 성암로2길 36,35.799391,128.5111236
10343388,대구광역시 달성군 화원읍 명곡로 30,35.7965876,128.4951353
10336977,대구광역시 달성군 화원읍 성천로30길 50,35.8060152,128.4984571
10645152,대구광역시 달성군 논공읍 논공로87길 43,35.73398,128.4717545
10361395,대구광역시 달성군 논공읍 논공로 743,35.7292226,128.4455525
10645182,대구광역시 달성군 논공읍 논공로87길 16,35.7336259,128.468839
10645185,대구광역시 달성군 논공읍 논공중앙로51길 20,35.7349658,128.4591812
10361160,대구광역시 달성군 논공읍 논공로5길 121,35.7295142,128.4413826
10645194,대구광역시 달성군 논공읍 논공로5길 175,35.7302554,128.4444223
10337117,대구광역시 달성군 화원읍 성암로 48,35.7987495,128.5095932
10472881,경상북도 경산시 중앙로18길 33,35.8206757,128.7372346
10275468,대구광역시 수성구 지산로14길 70,35.8262365,128.6376424
10376847,대구광역시 달성군 가창면 가창로 1118,35.8033426,128.6228959
10356087,대구광역시 달성군 현풍읍 현풍동로 7,35.692391,128.4455265
10430828,대구광역시 달성군 현풍읍 비슬로 480,35.6826929,128.4454146
10277125,대구광역시 수성구 지범로 43-6,35.8267853,128.6267939
10277517,대구광역시 수성구 용학로46길 17,35.8198898,128.6343998
10297006,대구광역시 달서구 대명천로21길 10,35.838952,128.5493249
10277737,대구광역시 수성구 지산로3길 65,35.8242702,128.6290757
10277931,대구광역시 수성구 지산로 53,35.8261177,128.6335967
10279425,대구광역시 수성구 지범로41길 54,35.8227583,128.645096
10263306,대구광역시 수성구 동대구로 111,35.8403904,128.6236289
10263320,대구광역시 수성구 동대구로25길 33,35.8412563,128.6232971
10279539,대구광역시 수성구 범안로16길 76,35.8156795,128.6489143
10279657,대구광역시 수성구 지범로 192,35.820688,128.6402078
10161061,대구광역시 남구 명덕시장길 79,35.8453842,128.587439
10279811,대구광역시 수성구 범안로 14,35.8170983,128.6388762
10279846,대구광역시 수성구 범안로4길 43,35.8154903,128.6408504
10282846,대구광역시 수성구 천을로 147-6,35.8445759,128.7069658
10282847,대구광역시 수성구 천을로31길 3-17,35.8443858,128.7068729
10282909,대구광역시 수성구 달구벌대로627길 22-19,35.8432234,128.7026789
10285153,대구광역시 수성구 신매로 38,35.8333443,128.7077986
10285197,대구광역시 수성구 신매로4길 8-5,35.8326414,128.7084794
10285227,대구광역시 수성구 신매로 28,35.8324496,128.7075451
10285018,대구광역시 수성구 신매로16길 30,35.8382079,128.7096413
10285300,대구광역시 수성구 고산로4안길 9-28,35.8323218,128.7045318
10285339,대구광역시 수성구 고산로4안길 86,35.8307582,128.706159
10285356,대구광역시 수성구 고산로4길 84,35.8311502,128.7061341
10369925,대구광역시 달성군 다사읍 달구벌대로 834,35.860942,128.4620226
10269093,대구광역시 수성구 들안로 19,35.83159029999999,128.6164889
10281472,대구광역시 수성구 노변공원로1길 6-3,35.841565,128.6997757
10281482,대구광역시 수성구 노변공원로1길 10,35.8416691,128.7000474
10280707,대구광역시 수성구 천을로 35,35.8455672,128.6945445
10366133,대구광역시 달성군 다사읍 서재로30길 17,35.8767222,128.5001961
10645131,대구광역시 달성군 화원읍 비슬로 2458,35.7974945,128.4887899
10273297,대구광역시 수성구 들안로14길 70,35.8361148,128.6209625
10413399,대구광역시 달성군 옥포읍 금계길 55,35.788717,128.4437911
10361096,대구광역시 달성군 논공읍 논공로21길 15,35.7310332,128.4426768
10483691,경상북도 경산시 둥지로10길 13,35.8430172,128.7531477
10496206,경상북도 경산시 백자로 130,35.8163065,128.7592368
10495973,경상북도 경산시 원효로32길 57,35.8153576,128.7513603
10472260,경상북도 경산시 경안로17길 10,35.8156965,128.7378478
10496197,경상북도 경산시 박물관로9길 4-13,35.8157649,128.7643516
10496230,경상북도 경산시 백자로 92-6,35.813364,128.7565242
10496596,경상북도 경산시 삼풍로 25,35.822869,128.7552478
10277957,대구광역시 수성구 지범로22길 9,35.8225402,128.6369007
10277430,대구광역시 수성구 용학로42길 26,35.8204409,128.6311328
10277455,대구광역시 수성구 용학로44길 12,35.8207359,128.632934
10279527,대구광역시 수성구 범안로20길 26,35.8164633,128.6482489
10478082,경상북도 경산시 성암로7길 13,35.8235975,128.7205826
10478296,경상북도 경산시 성암로21길 37-4,35.8279212,128.7262136
10478376,경상북도 경산시 성암로21길 20-2,35.8263086,128.7277549
10279523,대구광역시 수성구 범안로16길 51-4,35.8164524,128.6480265
10478489,경상북도 경산시 경산로40길 30,35.8262532,128.7292004
10478289,경상북도 경산시 경산로44길 29,35.8288572,128.7278317
10478335,경상북도 경산시 경산로42길 17,35.8274937,128.7277809
10478340,경상북도 경산시 경산로44길 30,35.8277563,128.7284427
10478507,경상북도 경산시 성암로21길 4-20,35.82572,128.7293508
10478356,경상북도 경산시 경산로42길 25-1,35.8276376,128.7286343
10478554,경상북도 경산시 성암로21길 3-12,35.8248661,128.727484
10478566,경상북도 경산시 경산로40길 4-13,35.8249878,128.726997
10279505,대구광역시 수성구 범안로16길 29,35.8169172,128.6470741
10279737,대구광역시 수성구 범안로3안길 33-17,35.8178762,128.6383153
10478729,경상북도 경산시 삼성현로15길 44,35.8255933,128.7210841
10329763,대구광역시 달서구 중흥로8길 100,35.8272936,128.5526897
10126720,대구광역시 서구 팔달로32길 9,35.8879556,128.5673784
20000054,대구광역시 달서구 성서4차첨단로 160-10,35.8271018,128.517023
10160439,대구광역시 남구 중앙대로 149,35.8467051,128.5901908
10278014,대구광역시 수성구 지범로25길 18,35.8244522,128.6378706
10112866,대구광역시 서구 달구벌대로375길 21-2,35.8630706,128.5705669
10225810,대구광역시 북구 팔거천동로 215,35.9432158,128.5577786
10480357,경상북도 경산시 대학로12길 24,35.8315544,128.7285737
10319567,대구광역시 달서구 상인로26안길 65,35.8153714,128.5478135
10228882,대구광역시 북구 영송로 47,35.9292156,128.5431053
10173872,대구광역시 남구 명덕로26길 90,35.8522943,128.5846638
10196477,대구광역시 북구 대현남로2길 65,35.8779956,128.6071214
10277681,대구광역시 수성구 용학로31길 22,35.8240586,128.6271253
10252106,대구광역시 수성구 국채보상로 1062,35.8678186,128.6459227
20000305,대구광역시 달서구 월배로 219,35.8191009,128.53719
10480507,경상북도 경산시 강변서로53길 3-3,35.8303507,128.7317494
10038002,대구광역시 동구 동대구로83길 15,35.8689572,128.6242694
10285610,대구광역시 수성구 달구벌대로650길 91,35.8309698,128.7083426
10334187,대구광역시 달서구 화암로73길 15,35.8054088,128.5184365
10277803,대구광역시 수성구 용학로35길 62,35.8247637,128.6305809
10254398,대구광역시 수성구 교학로12길 62,35.8501784,128.6479856
10127244,대구광역시 서구 서대구로68길 33,35.8883574,128.5669167
10322725,대구광역시 달서구 진천로 56,35.8136067,128.5246906
10225122,대구광역시 북구 구암로54길 3-15,35.9356168,128.5667779
10475475,경상북도 경산시 경청로217길 1,35.8020353,128.7378968
10359138,대구광역시 달성군 논공읍 논공로7길 39,35.7306307,128.4367508
10285115,대구광역시 수성구 달구벌대로650길 54,35.8343767,128.7091525
10039280,대구광역시 동구 동대구로 448,35.8702908,128.6264726
10237748,대구광역시 북구 옥산로 84,35.884033,128.5848945
10276294,대구광역시 수성구 동대구로 60,35.8357734,128.6245089
10144650,대구광역시 서구 와룡로 298-13,35.8595611,128.5393809
10173744,대구광역시 남구 명덕로24길 20,35.8548994,128.5836587
10060940,대구광역시 동구 방촌로1길 27-1,35.8874078,128.6592168
10275732,대구광역시 수성구 청수로 184,35.8388882,128.6283561
10245575,대구광역시 수성구 범어천로 66,35.8529196,128.6238936
10165802,대구광역시 남구 대명로36길 94,35.8355191,128.5735471
10038010,대구광역시 동구 동대구로83길 9,35.8687021,128.6247968
10156876,대구광역시 남구 봉덕로2길 31,35.8436142,128.5914405
20003748,대구광역시 남구 명덕로 236-1,35.8546158,128.5951702
10475341,경상북도 경산시 경청로 1097,35.8030958,128.7384413
10642939,대구광역시 동구 둔산로 311-1,35.9053295,128.6672601
10284855,대구광역시 수성구 달구벌대로 3223,35.8404739,128.7094721
10304432,대구광역시 달서구 달구벌대로240길 38,35.8479253,128.497374
10245812,대구광역시 수성구 범어천로 57,35.8564969,128.6218218
10305924,대구광역시 달서구 신당로 22-1,35.8533162,128.4946488
10473748,경상북도 경산시 서상길 79,35.8188605,128.7338866
10084416,대구광역시 동구 동호로 161-3,35.8695701,128.7320845
10318128,대구광역시 달서구 상인로9안길 46,35.80934,128.5492003
10214226,대구광역시 북구 호국로 201,35.9194507,128.5990448
10489785,경상북도 경산시 대학로61길 24-17,35.8403636,128.7542766
10277565,대구광역시 수성구 용학로50길 46,35.8188816,128.6355143
10219719,대구광역시 북구 주좌길 26-17,35.9501278,128.5690997
10161215,대구광역시 남구 대명로57길 17-3,35.8444221,128.5864146
10257743,대구광역시 수성구 들안로60길 30,35.85683849999999,128.6208932
10144560,대구광역시 서구 평리로33길 17,35.8607574,128.5407431
10220588,대구광역시 북구 학남로3길 40,35.9521712,128.5678815
20000518,대구광역시 달서구 용산로 232,35.8582809,128.5309092
10302442,대구광역시 달서구 호산동로35북길 29,35.8515706,128.4850584
10305316,대구광역시 달서구 서당로 79,35.8587559,128.4956048
10282838,대구광역시 수성구 천을로31길 5,35.8443795,128.7082459
10242690,대구광역시 수성구 달구벌대로502길 5,35.8582889,128.6369679
10071653,대구광역시 동구 안심로49길 45,35.8681746,128.7106593
10330417,대구광역시 달서구 월배로68안길 43-7,35.8265196,128.549495
10185818,대구광역시 북구 침산남로 180-6,35.8866042,128.5950049
10171019,대구광역시 남구 두류공원로 26,35.8409995,128.5745976
10309441,대구광역시 달서구 새방로 77,35.8658206,128.5245851
10476933,경상북도 경산시 경산로13길 7-17,35.8138071,128.7313849
20000599,대구광역시 북구 매전로 56,35.9105543,128.5475011
10153741,대구광역시 남구 봉덕남로 42,35.8433408,128.5934812
20000623,경상북도 경산시 경안로69길 1,35.8374853,128.7333663
10060200,대구광역시 동구 입석로 11,35.89321109999999,128.6455307
10165284,대구광역시 남구 장전2길 13-1,35.8404404,128.5773066
10000373,대구광역시 중구 동덕로 191,35.8718836,128.6040366
10336900,대구광역시 달성군 화원읍 화원로 29-16,35.8066856,128.4984373
10318357,대구광역시 달서구 월곡로53길 8,35.8178084,128.5383461
10305383,대구광역시 달서구 성서서로75길 19,35.8584804,128.4986198
10072905,대구광역시 동구 안심로 274-1,35.8656043,128.7150768
10223212,대구광역시 북구 학남로 95,35.9444039,128.5698245
10339306,대구광역시 달성군 화원읍 비슬로539길 35,35.81127,128.5067836
10498756,경상북도 경산시 하양읍 하양로 51-8,35.9104864,128.8144603
10165186,대구광역시 남구 현충로19길 9,35.8413812,128.5793088
10334154,대구광역시 달서구 상화로 26-10,35.80904,128.5171315
10297437,대구광역시 달서구 파도고개로30길 2,35.8595311,128.564921
10065256,대구광역시 동구 동촌로48길 27,35.8800226,128.6657438
10318563,대구광역시 달서구 월배로40길 102,35.814621,128.538684
10047757,대구광역시 동구 아양로 204,35.885667,128.6352947
10278561,대구광역시 수성구 지범로 254,35.817326,128.6451309
10128313,대구광역시 서구 서대구로 361,35.8891004,128.5606177
10173674,대구광역시 남구 중앙대로51길 121,35.8557474,128.5838172
10047239,대구광역시 동구 화랑로 99,35.8729648,128.6375651
10278039,대구광역시 수성구 지범로29길 24-2,35.8237096,128.6382969
10302551,대구광역시 달서구 호산동로35북길 69,35.85165370000001,128.482847
10227593,대구광역시 북구 칠곡중앙대로91길 24-1,35.9366716,128.5463017
10254496,대구광역시 수성구 동원로28길 41,35.8724996,128.6379987
10304453,대구광역시 달서구 성서서로51길 45,35.8471911,128.4947092
10030924,대구광역시 동구 신암남로15길 66,35.8811896,128.6211247
10303469,대구광역시 달서구 성서공단로11길 44-16,35.8386953,128.4897381
10262850,대구광역시 수성구 들안로32길 93,35.844389,128.6221714
10208626,대구광역시 북구 대학로 146,35.8964164,128.61442
10227410,대구광역시 북구 칠곡중앙대로95길 24-1,35.9390723,128.5467821
10336520,대구광역시 달성군 화원읍 화원로1길 45-24,35.8043354,128.4994362
10171585,대구광역시 남구 현충로19길 10,35.8415947,128.5793111
10278023,대구광역시 수성구 지범로23길 19-5,35.8239963,128.637629
10316728,대구광역시 달서구 상원로 128,35.8197986,128.5309618
10475471,경상북도 경산시 경청로217길 3-8,35.8017148,128.7374538
10309248,대구광역시 달서구 장기로57서길 10,35.8432186,128.5288059
10329233,대구광역시 달서구 학산로50길 71,35.831128,128.5509268
10214140,대구광역시 북구 서변로 33,35.9184906,128.5964565
10167097,대구광역시 남구 대명로14길 8-2,35.8387979,128.5643284
10322559,대구광역시 달서구 월배로14길 49,35.8110901,128.5222703
10336879,대구광역시 달성군 화원읍 화원로 26,35.8071393,128.5000935
10284522,대구광역시 수성구 달구벌대로669길 80,35.8398452,128.7217532
20000302,대구광역시 북구 학남로 60,35.9473791,128.5692744
10217778,대구광역시 북구 칠곡중앙대로86길 21,35.9339886,128.5505444
10371733,대구광역시 달성군 다사읍 왕선로1길 13,35.8627123,128.4640726
10325301,대구광역시 달서구 성서로5길 23,35.8202225,128.5019982
10495911,경상북도 경산시 계양로8길 89,35.81547279999999,128.7566425
20000353,대구광역시 달서구 월배로 215,35.819018,128.5368565
10230521,대구광역시 북구 칠곡중앙대로80길 22,35.9302399,128.5505984
10209448,대구광역시 북구 경대로17길 46-1,35.89238479999999,128.6152909
10331241,대구광역시 달서구 송현로 86,35.825053,128.5442065
10273307,대구광역시 수성구 상화로 107,35.8354288,128.6190809
10277837,대구광역시 수성구 지산로9길 10-10,35.8259003,128.6333146
10299860,대구광역시 달서구 명덕로2길 77,35.8586646,128.5705939
10498770,경상북도 경산시 하양읍 문화로 6,35.9100474,128.8138341
10172437,대구광역시 남구 현충로40길 8,35.8501608,128.5816166
10076525,대구광역시 동구 율하동로17길 41-5,35.8681646,128.6966717
10336511,대구광역시 달성군 화원읍 화원로1길 45-23,35.8045545,128.4993605
10206779,대구광역시 북구 대구체육관로 18,35.8910034,128.6023756
10279439,대구광역시 수성구 지범로39길 11-9,35.821009,128.6413704
10037018,대구광역시 동구 신암로 56,35.8770599,128.6071332
10230406,대구광역시 북구 칠곡중앙대로65길 24-1,35.9260781,128.5444941
10643254,대구광역시 중구 남산로2길 125,35.857907,128.5894969
10165772,대구광역시 남구 대명로36길 79-1,35.83616320000001,128.5742887
10037068,대구광역시 동구 아양로 253,35.8879044,128.6403148
10061454,대구광역시 동구 동촌로25길 6-1,35.8858184,128.6561686
10227654,대구광역시 북구 칠곡중앙대로 447,35.9355635,128.5485819
10012440,대구광역시 중구 국채보상로102길 48,35.86881030000001,128.5842817
20001449,대구광역시 동구 신암로20길 38,35.878419,128.6121298
10319269,대구광역시 달서구 상화로 215,35.8101775,128.5376696
10136591,대구광역시 서구 국채보상로60길 2,35.8714982,128.5637712
10240012,대구광역시 북구 원대로 105,35.8866314,128.5823592
10322644,대구광역시 달서구 진천로10길 36,35.812384,128.526045
20000860,대구광역시 달성군 다사읍 대실역북로1길 23,35.8597683,128.4651122
10000004,대구광역시 중구 국채보상로131길 45,35.8718699,128.6020989
10521263,경상북도 경산시 진량읍 봉회1길 54,35.8837193,128.8160333
20001443,대구광역시 동구 신암로20길 26,35.8787998,128.6116562
20001450,대구광역시 동구 신암로20길 36,35.87849300000001,128.6120531
10229481,대구광역시 북구 칠곡중앙대로 286,35.9211138,128.5469887
10194687,대구광역시 북구 경대로7길 29,35.8853111,128.6108244
10038650,대구광역시 동구 송라로14길 132,35.8736234,128.6221038
10277804,대구광역시 수성구 지산로 31,35.8242926,128.6320548
10318839,대구광역시 달서구 월곡로53길 90-9,35.8156225,128.5343034
10333351,대구광역시 달서구 월배로84길 81,35.8292392,128.5558718
10279481,대구광역시 수성구 범안로 94,35.8182865,128.6477271
10073106,대구광역시 동구 반야월로 166,35.8725609,128.7066792
10310628,대구광역시 달서구 용산큰못길 39,35.8606558,128.5271602
10136582,대구광역시 서구 통학로24길 13,35.8714098,128.5643344
10014039,대구광역시 중구 태평로 124,35.8754643,128.5912179
10138089,대구광역시 서구 국채보상로56길 7,35.8709473,128.5615113
20001590,경상북도 경산시 백양로38길 32,35.80952389999999,128.7581027
10065030,대구광역시 동구 동촌로42길 35-11,35.881142,128.6622682
20001618,대구광역시 북구 학정로 42,35.9132318,128.5474423
10039206,대구광역시 동구 동부로22길 10,35.875823,128.6264788
10110625,대구광역시 서구 달구벌대로361길 16,35.8609815,128.5616154
10230939,대구광역시 북구 칠곡중앙대로77길 22,35.9309889,128.5458946
20001591,대구광역시 동구 율하동로10길 4,35.8624903,128.7024724
10230337,대구광역시 북구 칠곡중앙대로69길 23-2,35.9268321,128.5446211
10111999,대구광역시 서구 달구벌대로329길 114,35.85863459999999,128.5445109
10180842,대구광역시 남구 두류공원로17길 80-1,35.846129,128.5668288
10148037,대구광역시 서구 달서로56길 16,35.8857586,128.5763243
10208799,대구광역시 북구 경진로1길 39,35.8950063,128.6173953
10152883,대구광역시 남구 이천로10길 68-2,35.8438368,128.6020031
10205419,대구광역시 북구 대학로15길 10,35.8926325,128.60852
10205444,대구광역시 북구 대학로15길 7-1,35.892546,128.6081752
10318673,대구광역시 달서구 월곡로53동길 66,35.8138338,128.5383514
10009631,대구광역시 중구 태평로 172-18,35.874059,128.5961587
10203037,대구광역시 북구 동북로26길 26,35.8996086,128.6053418
10127609,대구광역시 서구 달서천로57길 40,35.8877963,128.563807
10317295,대구광역시 달서구 월배로32길 51,35.8146592,128.5330217
10485289,경상북도 경산시 원효로26길 1,35.822201,128.7509258
10645650,경상북도 고령군 다산면 상곡3길 12,35.8270716,128.4469802
10275492,대구광역시 수성구 지범로25길 7-21,35.825276,128.6374859
10180848,대구광역시 남구 두류공원로 121,35.8465715,128.5668694
10008255,대구광역시 중구 동성로12길 25,35.8715113,128.5970782
10276169,대구광역시 수성구 청수로36길 77,35.8357948,128.627209
10472822,경상북도 경산시 장산로23길 14,35.8186682,128.7365275
10279627,대구광역시 수성구 지범로47길 1,35.817024,128.6458157
10086534,대구광역시 동구 반야월북로 375-8,35.8737715,128.7363902
10304124,대구광역시 달서구 성서공단북로 250,35.8443283,128.5003241
10317617,대구광역시 달서구 월곡로47길 26,35.8153871,128.5390252
10315443,대구광역시 달서구 장기로36안길 9,35.8440007,128.5409741
10298726,대구광역시 달서구 달구벌대로344길 39,35.8546553,128.5525936
10328232,대구광역시 달서구 성서공단남로36길 19-9,35.82886209999999,128.5132953
10161449,대구광역시 남구 대명로 271,35.8434792,128.5859161
10146281,대구광역시 서구 고성로 134-1,35.8814932,128.580237
10322005,대구광역시 달서구 진천로8길 45,35.8127596,128.5278258
10240951,대구광역시 수성구 청호로 466,35.8568332,128.643354
10061011,대구광역시 동구 동촌로 145-12,35.8855826,128.6575236
20001480,대구광역시 북구 매전로 2,35.9085833,128.5422597
10143732,대구광역시 서구 당산로47길 104,35.8567373,128.5415741
10305204,대구광역시 달서구 서당로9길 29,35.8558958,128.4939075
10297242,대구광역시 달서구 밤골길 40,35.8594365,128.56848
10276875,대구광역시 수성구 무학로31길 23,35.8316105,128.6266017
10284926,대구광역시 수성구 고산로 102,35.8402006,128.7049743
10329351,대구광역시 달서구 중흥로4길 6,35.832518,128.5549825
10276312,대구광역시 수성구 무학로27길 56,35.8353738,128.6251841
10430750,대구광역시 달성군 현풍읍 현풍로10길 108,35.6913576,128.4447302
10307244,대구광역시 달서구 선원로37남길 13,35.85947549999999,128.5132617
10007220,대구광역시 중구 중앙대로77길 42,35.8685243,128.5912715
10240279,대구광역시 수성구 동대구로77길 34-27,35.8659532,128.624483
10324703,대구광역시 달서구 조암남로 116,35.8193964,128.5202471
20001881,대구광역시 북구 팔거천서로 253,35.9455805,128.5538612
10124320,대구광역시 서구 통학로48길 31,35.8813116,128.5666033
10170334,대구광역시 남구 월배로94길 31,35.8337536,128.5571531
10318853,대구광역시 달서구 상원로 78-4,35.8160285,128.533945
10044065,대구광역시 동구 아양로52길 70,35.8844204,128.6419287
10496591,경상북도 경산시 삼풍로 23-18,35.8233222,128.7540004
10132767,대구광역시 서구 통학로39길 20,35.8778239,128.5608955
10070367,대구광역시 동구 신평로 107,35.8794215,128.6815311
10214006,대구광역시 북구 호국로43길 28-4,35.9211157,128.5962605
20000830,대구광역시 달성군 다사읍 대실역북로 9,35.8581487,128.4664294
