시설물번호,사용계약번호,고객명,상품명,용도,업종분류,업종,도로명주소_풀주소,위도,경도,전년동월판매량,당년판매량,증감,증감률,상태,비교기준월
UM08404070,6000319302,감포은정복어,일반용(1),영업용,음식점업,한식점,대구광역시 수성구 국채보상로180길 13,35.8660814,128.6297889,773.4762,795.9035,22.42730000000006,2.899546230381757,유지,Jan-25
UM08404083,6002924303,재단법인 대승불교양우회 유지재단 대구지점,업무난방용,업무용,종교단체,불교단체,대구광역시 달서구 장기로 97,35.8431202,128.5498492,534.114,354.9433,-179.1707,-33.54540416465399,유지,Jan-25
UM08404086,6001061126,정지이,업무난방용,업무용,교육업,어린이집,대구광역시 수성구 동대구로8길 45,35.8339907,128.6265524,42.5313,,,,해지,Jan-25
UM08404086,6003930188,다함께돌봄센터( 행복숲),업무난방용,업무용,교육업,어린이집,대구광역시 수성구 동대구로8길 45,35.8339907,128.6265524,,41.5254,,,신규,Jan-25
UM08404522,6002693563,탐라돼지찌개,일반용(1),영업용,음식점업,한식점,대구광역시 서구 서대구로2길 65,35.86105330000001,128.5639816,,,,,해지,Jan-25
UM08404522,6003522554,백번식당,일반용(1),영업용,음식점업,한식점,대구광역시 서구 서대구로2길 65,35.86105330000001,128.5639816,1105.8138,1114.2649,8.451099999999997,0.7642425876761528,유지,Jan-25
UM08404531,6000320615,태평IT,일반용(1),영업용,다과점업,찻집,대구광역시 북구 대구체육관로 18,35.8910034,128.6023756,149.3541,170.0564,20.702300000000008,13.861219745557712,유지,Jan-25
UM08404575,6000668059,태전2동 경로당,업무난방용,단독주택,단독주택,아파트관리소(노인정),대구광역시 북구 학정로 111-18,35.9183015,128.5502685,104.8446,104.8022,-0.04240000000000066,-0.040440804772015594,유지,Jan-25
UM08404575,6000668059,태전2동 경로당,일반용(1),단독주택,단독주택,아파트관리소(노인정),대구광역시 북구 학정로 111-18,35.9183015,128.5502685,0.0,0.0,0.0,,유지,Jan-25
UM08404576,6000668060,태전2동 경로당,업무난방용,단독주택,단독주택,아파트관리소(노인정),대구광역시 북구 학정로 111-18,35.9183015,128.5502685,168.147,187.853,19.706000000000017,11.719507335843053,유지,Jan-25
UM08404576,6000668060,태전2동 경로당,일반용(1),단독주택,단독주택,아파트관리소(노인정),대구광역시 북구 학정로 111-18,35.9183015,128.5502685,0.0,0.0,0.0,,유지,Jan-25
UM08404595,6001165460,장명화,일반용(1),영업용,이.미용업,기타 이.미용업,대구광역시 북구 칠곡중앙대로46길 26,35.9183207,128.5501115,43.5204,33.6158,-9.904600000000002,-22.758522440051106,유지,Jan-25
UM08404607,6000321080,금성한의원,업무난방용,업무용,의료업,한의원,대구광역시 달서구 장기로 105,35.8432084,128.5489856,37.5858,0.0,-37.5858,-100.0,유지,Jan-25
UM08404607,6000321080,금성한의원,일반용(1),업무용,의료업,한의원,대구광역시 달서구 장기로 105,35.8432084,128.5489856,0.0,0.0,0.0,,유지,Jan-25
UM08404625,6001839983,장미분식,일반용(1),영업용,음식점업,분식점,대구광역시 달서구 학산로50길 71,35.831128,128.5509268,90.9972,79.096,-11.901200000000003,-13.078644178062623,유지,Jan-25
UM08404632,6000339095,동강네얼큰이,일반용(1),영업용,음식점업,기타 음식점,대구광역시 달서구 상화북로 80,35.8114528,128.5350909,287.8281,291.6665,3.8383999999999787,1.3335737546125548,유지,Jan-25
UM08404769,6000458153,김기환,일반용(1),영업용,기타영업용,기타영업용,대구광역시 수성구 달구벌대로625길 4,35.8432027,128.6995649,3.9564,7.9096,3.9532000000000003,99.91911839045598,유지,Jan-25
UM08405475,6001201909,골목식육식당,일반용(1),영업용,음식점업,기타 음식점,대구광역시 서구 당산로 208-23,35.8554992,128.5491649,22.7493,32.6271,9.877799999999997,43.42023710619666,유지,Jan-25
UM08405532,6002928109,이월늠,일반용(1),영업용,기타영업용,기타영업용,대구광역시 달성군 화원읍 화원로7길 26,35.80675799999999,128.4976151,79.128,100.8474,21.719399999999993,27.448437973915674,유지,Jan-25
UM08405600,6001707579,문정옥,일반용(1),영업용,기타영업용,기타영업용,대구광역시 수성구 들안로73길 50-7,35.8649242,128.614646,,,,,해지,Jan-25
UM08405678,6000323261,동아산업사,산업용,산업용,제조업,금속가공제품 제조업:기계 및 가구 제외,대구광역시 서구 염색공단로 91,35.8852018,128.5466112,4063.0,2110.0,-1953.0,-48.06793010091066,유지,Jan-25
UM08405716,6002859900,장만수,일반용(1),업무용,교육업,사설학원,대구광역시 달성군 화원읍 비슬로 2579-6,35.8040748,128.4989725,4.9455,3.9548,-0.9906999999999999,-20.03235264381761,유지,Jan-25
UM08405740,6002832662,보스,일반용(1),영업용,주점업,일반유흥주점,대구광역시 북구 동천로 128,35.9430238,128.5610871,14.8365,7.9096,-6.926899999999999,-46.688235095878404,유지,Jan-25
UM08405788,6000324838,계림(이정순),일반용(1),영업용,음식점업,한식점,대구광역시 수성구 지범로21길 30,35.8261331,128.6374169,,,,,해지,Jan-25
UM08405788,6003078092,조선전통밀면.갈비탕,일반용(1),영업용,음식점업,한식점,대구광역시 수성구 지범로21길 30,35.8261331,128.6374169,,,,,해지,Jan-25
UM08405788,6003742857,마카국밥국수지산점,일반용(1),영업용,음식점업,한식점,대구광역시 수성구 지범로21길 30,35.8261331,128.6374169,318.4902,373.7286,55.238399999999956,17.343830359615446,유지,Jan-25
UM08405797,6002698677,비비큐,일반용(1),영업용,음식점업,패스트푸드점,대구광역시 북구 매전로4길 10-10,35.9079758,128.543182,158.256,156.2146,-2.04140000000001,-1.2899352947123712,유지,Jan-25
UM08405817,6001505482,대백떡볶이,일반용(1),영업용,음식점업,기타 음식점,경상북도 경산시 경산로7길 14-8,35.8130918,128.7316881,,,,,해지,Jan-25
UM08405817,6003572644,장형준,일반용(1),영업용,음식점업,기타 음식점,경상북도 경산시 경산로7길 14-8,35.8130918,128.7316881,,,,,해지,Jan-25
UM08405817,6003703671,유경숙,일반용(1),영업용,음식점업,기타 음식점,경상북도 경산시 경산로7길 14-8,35.8130918,128.7316881,,,,,해지,Jan-25
UM08405817,6003705656,옥곡떡볶이(2호점),일반용(1),영업용,음식점업,기타 음식점,경상북도 경산시 경산로7길 14-8,35.8130918,128.7316881,,,,,해지,Jan-25
UM08405817,6003846397,주식회사 에스와이 스토리,일반용(1),영업용,음식점업,기타 음식점,경상북도 경산시 경산로7길 14-8,35.8130918,128.7316881,,,,,해지,Jan-25
UM08405817,6003874404,주식회사 에스와이 스토리,일반용(1),영업용,음식점업,기타 음식점,경상북도 경산시 경산로7길 14-8,35.8130918,128.7316881,46.4877,14.8305,-31.657199999999996,-68.09801302279958,유지,Jan-25
UM08405840,6002924924,옛날화로생막창,일반용(1),영업용,음식점업,한식점,대구광역시 수성구 청수로35길 83-7,35.8423203,128.6314912,,,,,해지,Jan-25
UM08405840,6003310019,정희윤,일반용(1),영업용,음식점업,한식점,대구광역시 수성구 청수로35길 83-7,35.8423203,128.6314912,,,,,해지,Jan-25
UM08405840,6003462124,술맛나는집,일반용(1),영업용,음식점업,한식점,대구광역시 수성구 청수로35길 83-7,35.8423203,128.6314912,,,,,해지,Jan-25
UM08405840,6003846547,극돈,일반용(1),영업용,음식점업,한식점,대구광역시 수성구 청수로35길 83-7,35.8423203,128.6314912,145.3977,79.096,-66.30169999999998,-45.60023989375347,유지,Jan-25
UM08405841,6004062398,오늘도 찜이네,일반용(1),영업용,음식점업,한식점,대구광역시 달성군 화원읍 화원로1길 45-20,35.8042141,128.4992195,,469.6325,,,신규,Jan-25
UM08405848,6000553662,청산식당,일반용(1),영업용,음식점업,기타 음식점,대구광역시 달성군 화원읍 화원로1길 45-19,35.8044245,128.4991386,,,,,해지,Jan-25
UM08405848,6003641037,수유리 혼밥왕 화원점,일반용(1),영업용,음식점업,기타 음식점,대구광역시 달성군 화원읍 화원로1길 45-19,35.8044245,128.4991386,,,,,해지,Jan-25
UM08405848,6003923193,김도경,일반용(1),영업용,음식점업,기타 음식점,대구광역시 달성군 화원읍 화원로1길 45-19,35.8044245,128.4991386,,7.9096,,,신규,Jan-25
UM08405852,6000327491,이연자,일반용(1),영업용,음식점업,기타 음식점,대구광역시 달성군 화원읍 화원로1길 45-17,35.8043682,128.499042,216.6129,215.5366,-1.0763000000000034,-0.4968771481292219,유지,Jan-25
UM08405876,6002034195,김태순,업무난방용,영업용,기타영업용,기타영업용,대구광역시 동구 안심로 370,35.8681697,128.7248816,,,,,해지,Jan-25
UM08405876,6003725302,사랑채노인복지센터,업무난방용,영업용,기타영업용,기타영업용,대구광역시 동구 안심로 370,35.8681697,128.7248816,150.3432,0.0,-150.3432,-100.0,유지,Jan-25
UM08405876,6003725302,사랑채노인복지센터,일반용(1),영업용,기타영업용,기타영업용,대구광역시 동구 안심로 370,35.8681697,128.7248816,0.0,255.0846,255.0846,,유지,Jan-25
UM08423988,6000323127,(주)현대케미칼,산업용,산업용,제조업,"가죽, 가방 및 신발 제조업",대구광역시 달성군 논공읍 논공중앙로45길 22,35.7345775,128.4571625,26827.0,46162.0,19335.0,72.07291161889141,유지,Jan-25
UM08424032,6002075289,대구교육대학교,업무난방용,업무용,교육업,대학교,대구광역시 남구 중앙대로 219,35.8517017,128.5895441,0.0,0.0,0.0,,유지,Jan-25
UM08424039,6003619589,2피자1치킨상회 반야월점,일반용(1),영업용,음식점업,패스트푸드점,대구광역시 동구 율하동로17길 41-5,35.8681646,128.6966717,583.569,423.1636,-160.4054,-27.486963838038005,유지,Jan-25
UM08424040,6001782812,이선옥,업무난방용,영업용,음식점업,기타 음식점,대구광역시 동구 율하동로17길 41-5,35.8681646,128.6966717,,,,,해지,Jan-25
UM08424040,6003458825,능이해물짬뽕,업무난방용,영업용,음식점업,기타 음식점,대구광역시 동구 율하동로17길 41-5,35.8681646,128.6966717,15.8256,,,,해지,Jan-25
UM08424045,6001906345,한유솜,일반용(1),영업용,음식점업,기타 음식점,대구광역시 달성군 화원읍 화원로1길 45-22,35.8042753,128.4993285,,,,,해지,Jan-25
UM08424045,6003765690,이미남,일반용(1),영업용,음식점업,기타 음식점,대구광역시 달성군 화원읍 화원로1길 45-22,35.8042753,128.4993285,95.9427,41.5254,-54.417300000000004,-56.718541379385826,유지,Jan-25
UM08424049,6003245654,수선리폼,업무난방용,영업용,기타영업용,기타영업용,대구광역시 달성군 화원읍 화원로1길 45-23,35.8045545,128.4993605,73.1934,69.209,-3.9843999999999937,-5.443660220730276,유지,Jan-25
UM08424050,6001949776,손춘도,일반용(1),영업용,기타영업용,기타영업용,대구광역시 달성군 화원읍 화원로1길 45-23,35.8045545,128.4993605,,,,,해지,Jan-25
UM08424050,6003811493,김순옥,일반용(1),영업용,기타영업용,기타영업용,대구광역시 달성군 화원읍 화원로1길 45-23,35.8045545,128.4993605,216.6129,228.3897,11.776800000000009,5.436795315514454,유지,Jan-25
UM08424098,6000694895,김명자,일반용(1),영업용,이.미용업,미장원,대구광역시 북구 중앙대로105길 23,35.8803111,128.5935082,11.8692,9.887,-1.9821999999999989,-16.700367337310006,유지,Jan-25
UM08424112,6003340176,김정임,일반용(1),영업용,이.미용업,미장원,대구광역시 달서구 상인로9길 15-10,35.8107968,128.5485956,9.891,9.887,-0.0039999999999995595,-0.04044080477201051,유지,Jan-25
UM08424113,6000321447,북경반점,일반용(1),영업용,음식점업,중식점,대구광역시 달서구 호산동로35북길 69,35.85165370000001,128.482847,479.7135,607.0618,127.34829999999994,26.54674091931954,유지,Jan-25
UM08424134,6002729449,전윤식,일반용(1),영업용,기타영업용,기타영업용,대구광역시 북구 칠곡중앙대로46길 28,35.9185558,128.5501479,,,,,해지,Jan-25
UM08424138,6002241715,귀빈,일반용(1),영업용,기타영업용,기타영업용,대구광역시 북구 동천로 138-8,35.9436027,128.5618569,0.0,0.0,0.0,,유지,Jan-25
UM08424187,6000323231,풍국주정공업(주),산업용,산업용,제조업,음료 제조업,대구광역시 달서구 성서로 72,35.82325360000001,128.5087186,0.0,605.0,605.0,,유지,Jan-25
UM08424188,6000323231,풍국주정공업(주),산업용,산업용,제조업,음료 제조업,대구광역시 달서구 성서로 72,35.82325360000001,128.5087186,0.0,0.0,0.0,,유지,Jan-25
UM08424194,6002868245,대구촌놈태전점,일반용(1),영업용,주점업,간이주점,대구광역시 북구 칠곡중앙대로46길 30,35.9187137,128.5502876,124.6266,136.4406,11.813999999999993,9.479517213821122,유지,Jan-25
UM08424237,6000323752,임영근,일반용(1),영업용,기타영업용,기타영업용,대구광역시 달성군 화원읍 화원로1길 45-24,35.8043354,128.4994362,58.3569,37.5706,-20.786300000000004,-35.61926695900571,유지,Jan-25
UM08424241,6002163195,강영옥,일반용(1),영업용,음식점업,중식점,대구광역시 달성군 화원읍 화원로1길 45-29,35.8046916,128.4995948,,,,,해지,Jan-25
UM08424241,6003970335,희야짬뽕,일반용(1),영업용,음식점업,중식점,대구광역시 달성군 화원읍 화원로1길 45-29,35.8046916,128.4995948,,601.1296,,,신규,Jan-25
UM08424290,6000709435,배영숙,일반용(1),영업용,음식점업,기타 음식점,대구광역시 달성군 화원읍 성암로1길 69,35.8022861,128.5094399,82.0953,47.4576,-34.637699999999995,-42.192062152157305,유지,Jan-25
UM08424330,6002334374,맛없고 아주싼 국시집,일반용(1),영업용,음식점업,기타 음식점,경상북도 경산시 압량읍 청운1로 78,35.8418795,128.7574557,0.0,0.0,0.0,,유지,Jan-25
UM08424330,6002908022,맛없고아주싼국시집,일반용(1),영업용,음식점업,기타 음식점,경상북도 경산시 압량읍 청운1로 78,35.8418795,128.7574557,352.1196,172.0338,-180.08579999999998,-51.14336151693912,유지,Jan-25
UM08424347,6000328219,부어치킨공항점,일반용(1),영업용,음식점업,기타 음식점,대구광역시 동구 해동로7길 1,35.8939601,128.6375912,125.6157,116.6666,-8.949100000000001,-7.124189094197621,유지,Jan-25
UM08424362,6002557256,마루축산,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 서구 당산로53길 25,35.8595961,128.5451255,,,,,해지,Jan-25
UM08424362,6003183802,바를정 축산,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 서구 당산로53길 25,35.8595961,128.5451255,0.0,,,,해지,Jan-25
UM08424363,6002557259,마루축산,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 서구 당산로53길 25,35.8595961,128.5451255,,,,,해지,Jan-25
UM08424363,6003183806,바를정 축산,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 서구 당산로53길 25,35.8595961,128.5451255,0.0,,,,해지,Jan-25
UM08424404,6002092222,김밥천국,일반용(1),영업용,음식점업,분식점,대구광역시 북구 칠곡중앙대로 387,35.9303697,128.5477292,,,,,해지,Jan-25
UM08424404,6003340684,김금이,일반용(1),영업용,음식점업,분식점,대구광역시 북구 칠곡중앙대로 387,35.9303697,128.5477292,219.5802,148.305,-71.27519999999998,-32.45975730052162,유지,Jan-25
UM08424405,6002130152,염진환,업무난방용,업무용,일반빌딩,기타 건물,대구광역시 달서구 월배로80길 18,35.8292599,128.5517104,30.6621,27.6836,-2.9785000000000004,-9.713946533342467,유지,Jan-25
UM08424441,6000322779,아양교식육식당,일반용(1),영업용,음식점업,기타 음식점,대구광역시 동구 해동로 151,35.8883063,128.6460848,305.6319,336.158,30.526100000000042,9.987864486658639,유지,Jan-25
UM08424442,6002360563,카레하나,일반용(1),영업용,음식점업,기타 음식점,경상북도 경산시 원효로26길 19-3,35.8208644,128.7503146,,,,,해지,Jan-25
UM08424442,6003140825,정명희,일반용(1),영업용,음식점업,기타 음식점,경상북도 경산시 원효로26길 19-3,35.8208644,128.7503146,0.0,0.0,0.0,,유지,Jan-25
UM08424468,6000325580,정해선,일반용(1),영업용,기타영업용,기타영업용,대구광역시 수성구 달구벌대로 2317,35.8608881,128.6160389,21.7602,25.7062,3.945999999999998,18.134024503451247,유지,Jan-25
UM08424470,6000323693,김찬직,일반용(1),영업용,음식점업,기타 음식점,대구광역시 달서구 장기로57서길 10,35.8432186,128.5288059,83.0844,108.757,25.672600000000003,30.8994227556557,유지,Jan-25
UM08424493,6000396039,휴먼시아노인정,일반용(1),업무용,일반빌딩,아파트관리소(노인정),대구광역시 달성군 다사읍 대실역북로1길 6,35.8595665,128.466878,0.0,0.0,0.0,,유지,Jan-25
UM08424494,6002839893,국공립죽곡휴먼시아어린이집,일반용(1),업무용,교육업,어린이집,대구광역시 달성군 다사읍 대실역북로1길 6,35.8595665,128.466878,19.782,22.7401,2.9581000000000017,14.953493074512192,유지,Jan-25
UM08424516,6000719047,주식회사 세원알미늄,산업용,산업용,제조업,금속가공제품 제조업:기계 및 가구 제외,경상북도 경산시 진량읍 공단4로 88,35.8646061,128.8281417,501.4737,497.3161,-4.157600000000002,-0.8290763802767727,유지,Jan-25
UM08424517,6000719047,주식회사 세원알미늄,산업용,산업용,제조업,금속가공제품 제조업:기계 및 가구 제외,경상북도 경산시 진량읍 공단4로 88,35.8646061,128.8281417,101.8773,105.7909,3.913599999999988,3.8414838241688662,유지,Jan-25
UM08424518,6000719047,주식회사 세원알미늄,산업용,산업용,제조업,금속가공제품 제조업:기계 및 가구 제외,경상북도 경산시 진량읍 공단4로 88,35.8646061,128.8281417,15814.0,16098.0,284.0,1.7958770709497913,유지,Jan-25
UM08424547,6000323445,서경옥,일반용(1),영업용,이.미용업,미장원,대구광역시 수성구 달구벌대로652길 34,35.835636,128.7105344,0.0,0.0,0.0,,유지,Jan-25
UM08424562,6002282180,조정숙,일반용(1),영업용,음식점업,기타 음식점,대구광역시 달서구 월곡로26안길 22,35.8096168,128.5506558,48.4659,63.2768,14.810900000000004,30.55942425499166,유지,Jan-25
UM08424576,6001963168,탑고시텔,일반용(1),업무용,숙박업,기타 숙박시설,대구광역시 북구 경대로7길 14-16,35.8856107,128.6131715,515.3211,314.4066,-200.91449999999998,-38.98821530886276,유지,Jan-25
UM08424609,6001552777,월배힐스테이트입주자대표회의,일반용(2),업무용,스포츠관련업,체력단련시설,대구광역시 달서구 조암남로 132,35.8185702,128.5186898,812.0511,1234.8863,422.8351999999999,52.070023672155585,유지,Jan-25
UM08424610,6000915256,월배힐스테이트입주자대표회의,일반용(1),업무용,일반빌딩,기타 건물,대구광역시 달서구 조암남로 132,35.8185702,128.5186898,,,,,해지,Jan-25
UM08424611,6000430189,월배힐스테이트입주자대표회의,업무난방용,업무용,일반빌딩,아파트관리소(노인정),대구광역시 달서구 조암남로 132,35.8185702,128.5186898,167.1579,144.3502,-22.80770000000001,-13.644404482229083,유지,Jan-25
UM08424612,6000568814,이은경,업무난방용,업무용,교육업,어린이집,대구광역시 달서구 조암남로 132,35.8185702,128.5186898,139.4631,155.2259,15.762799999999999,11.30248789823258,유지,Jan-25
UM08424612,6000568814,이은경,일반용(1),업무용,교육업,어린이집,대구광역시 달서구 조암남로 132,35.8185702,128.5186898,0.0,0.0,0.0,,유지,Jan-25
UM08424624,6000324418,장순덕,일반용(1),영업용,음식점업,기타 음식점,대구광역시 수성구 상화로 107,35.8354288,128.6190809,,,,,해지,Jan-25
UM08424630,6000331507,월드메르디앙이스턴카운티,업무난방용,단독주택,단독주택,아파트관리소(노인정),대구광역시 수성구 범어천로 190,35.8638582,128.6217293,0.9891,9.887,8.8979,899.5955919522797,유지,Jan-25
UM08424630,6000331507,월드메르디앙이스턴카운티,일반용(1),단독주택,단독주택,아파트관리소(노인정),대구광역시 수성구 범어천로 190,35.8638582,128.6217293,0.0,0.0,0.0,,유지,Jan-25
UM08424654,6000326598,대구의료원,업무난방용,업무용,의료업,종합병원,대구광역시 서구 평리로 157,35.8594336,128.5406504,0.0,0.0,0.0,,유지,Jan-25
UM08424655,6000326598,대구의료원,냉난방용(업무),업무용,의료업,종합병원,대구광역시 서구 평리로 157,35.8594336,128.5406504,7075.0,4604.0,-2471.0,-34.92579505300353,유지,Jan-25
UM08424658,6000326598,대구의료원,일반용(1),업무용,의료업,종합병원,대구광역시 서구 평리로 157,35.8594336,128.5406504,1267.0,1100.0,-167.0,-13.180741910023677,유지,Jan-25
UM08424733,6001329785,용화루손짜장,일반용(1),영업용,음식점업,중식점,대구광역시 남구 중앙대로51길 51,35.8560865,128.5877408,569.7216,392.5139,-177.2077,-31.10426215190016,유지,Jan-25
UM08424752,6002862213,모두의석쇠불고기,일반용(1),영업용,음식점업,기타 음식점,경상북도 경산시 계양로37길 14,35.832274,128.747412,,,,,해지,Jan-25
UM08424752,6003479823,모두의석쇠불고기,일반용(1),영업용,음식점업,기타 음식점,경상북도 경산시 계양로37길 14,35.832274,128.747412,80.1171,101.8361,21.71900000000001,27.109069100104733,유지,Jan-25
UM08425267,6000327128,옥스포드유치원,일반용(1),업무용,교육업,유치원,대구광역시 북구 구리로 169,35.9479425,128.5732392,113.7465,103.8135,-9.932999999999993,-8.732576386965746,유지,Jan-25
UM08425268,6000327128,옥스포드유치원,업무난방용,업무용,교육업,유치원,대구광역시 북구 구리로 169,35.9479425,128.5732392,951.5142,777.1182,-174.39599999999996,-18.328260366476922,유지,Jan-25
UM08425269,6003649430,명인공조,업무난방용,영업용,기타영업용,기타영업용,대구광역시 수성구 지범로31안길 7-4,35.8246277,128.640542,,,,,해지,Jan-25
UM08425344,6001218756,이정미,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 팔거천동로24길 40,35.9326357,128.5605741,,,,,해지,Jan-25
UM08425346,6000326754,백경식당,일반용(1),영업용,음식점업,일식점,대구광역시 남구 장전1길 104-10,35.8399668,128.5764547,168.147,127.5423,-40.604699999999994,-24.14833449303288,유지,Jan-25
UM08425361,6001123997,호어모아,일반용(1),영업용,음식점업,기타 음식점,대구광역시 남구 안지랑로5길 88,35.83307509999999,128.5654599,318.4902,349.9998,31.509599999999978,9.893428432020821,유지,Jan-25
UM08428607,6003158608,에뽀끄,일반용(1),영업용,음식점업,한식점,대구광역시 남구 대명로20길 85,35.835383,128.5681953,,,,,해지,Jan-25
UM08428676,6002135035,보성선원,일반용(1),업무용,종교단체,불교단체,대구광역시 달서구 송현로8안길 31,35.8218877,128.5503318,,,,,해지,Jan-25
UM08428677,6002011131,보성선원,업무난방용,업무용,종교단체,불교단체,대구광역시 달서구 송현로8안길 31,35.8218877,128.5503318,,,,,해지,Jan-25
UM08428693,6003790143,해솔,일반용(1),영업용,음식점업,한식점,대구광역시 수성구 동대구로54길 5,35.8538426,128.6275493,18.7929,21.7514,2.958500000000001,15.742647489211356,유지,Jan-25
UM08428694,6000326893,김선우,일반용(1),영업용,이.미용업,기타 이.미용업,대구광역시 수성구 동대구로54길 5,35.8538426,128.6275493,44.5095,17.7966,-26.7129,-60.01617632190881,유지,Jan-25
UM08428703,6001843780,태전웰빙센타,일반용(2),업무용,목욕업,목욕탕,대구광역시 북구 칠곡중앙대로46길 33,35.919189,128.5502609,2381.7528,3250.8456,869.0927999999999,36.48963066192259,유지,Jan-25
UM08428713,6002672137,땡구리막창,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 태암로 27-1,35.9286262,128.5511017,,,,,해지,Jan-25
UM08428726,6000966799,허점수,업무난방용,업무용,일반빌딩,기타 건물,대구광역시 달서구 와룡로4안길 19,35.835238,128.5376608,138.474,,,,해지,Jan-25
UM08428726,6003967265,이욱환,업무난방용,업무용,일반빌딩,기타 건물,대구광역시 달서구 와룡로4안길 19,35.835238,128.5376608,,55.3672,,,신규,Jan-25
UM08428728,6002836682,족닭족닭,일반용(1),영업용,음식점업,분식점,대구광역시 달성군 화원읍 화원로7길 7-3,35.8071239,128.4987805,24.7275,5.9322,-18.795299999999997,-76.00970579314527,유지,Jan-25
UM08428800,6000327018,경주돼지국밥,일반용(1),영업용,음식점업,기타 음식점,대구광역시 달서구 이곡공원로1길 106,35.8556272,128.5089325,340.2504,501.2709,161.02049999999997,47.324117767385424,유지,Jan-25
UM08428827,6000869218,동백여관/동백다방,일반용(1),업무용,숙박업,숙박업 구내식당,대구광역시 동구 효동로 61,35.8823354,128.6446379,4.9455,3.9548,-0.9906999999999999,-20.03235264381761,유지,Jan-25
UM08428829,6002828298,가온뷔페명가,일반용(1),영업용,음식점업,한식점,대구광역시 달서구 달구벌대로251안길 17,35.8529853,128.5060581,,,,,해지,Jan-25
UM08428829,6003521130,토속정이동뷔페,일반용(1),영업용,음식점업,한식점,대구광역시 달서구 달구벌대로251안길 17,35.8529853,128.5060581,479.7135,391.5252,-88.18830000000003,-18.383535172556126,유지,Jan-25
UM08428830,6002828298,가온뷔페명가,일반용(1),영업용,음식점업,한식점,대구광역시 달서구 달구벌대로251안길 17,35.8529853,128.5060581,,,,,해지,Jan-25
UM08428830,6003521130,토속정이동뷔페,일반용(1),영업용,음식점업,한식점,대구광역시 달서구 달구벌대로251안길 17,35.8529853,128.5060581,0.0,0.0,0.0,,유지,Jan-25
UM08428831,6002462249,한솔상패,업무난방용,영업용,기타영업용,기타영업용,대구광역시 중구 국채보상로149길 34-8,35.8700073,128.6116335,0.0,153.2485,153.2485,,유지,Jan-25
UM08428831,6002462249,한솔상패,일반용(1),영업용,기타영업용,기타영업용,대구광역시 중구 국채보상로149길 34-8,35.8700073,128.6116335,155.2887,0.0,-155.2887,-100.0,유지,Jan-25
UM08428857,6001532554,와따고기먹는날,일반용(1),영업용,음식점업,한식점,대구광역시 남구 대명로14길 131-1,35.8332975,128.5651256,,,,,해지,Jan-25
UM08428857,6003204463,깡돼지 앞산점,일반용(1),영업용,음식점업,한식점,대구광역시 남구 대명로14길 131-1,35.8332975,128.5651256,341.2395,356.9207,15.68119999999999,4.595364839064642,유지,Jan-25
UM08428861,6001382526,서원자,일반용(1),영업용,음식점업,분식점,대구광역시 동구 동북로 500,35.8802307,128.6391553,,,,,해지,Jan-25
UM08428869,6001402736,(주)좋은환경종합관리,업무난방용,영업용,기타영업용,기타영업용,대구광역시 북구 구암로15길 36-12,35.9354856,128.5504462,,,,,해지,Jan-25
UM08428895,6000334025,스위스모텔,일반용(1),업무용,숙박업,여관업,대구광역시 중구 공평로20길 51-6,35.8717417,128.6019228,,,,,해지,Jan-25
UM08428895,6000334025,스위스모텔,일반용(2),업무용,숙박업,여관업,대구광역시 중구 공평로20길 51-6,35.8717417,128.6019228,,,,,해지,Jan-25
UM08428896,6000334867,윤순연,일반용(1),업무용,숙박업,여관업,대구광역시 중구 공평로20길 51-7,35.8717417,128.6019228,,,,,해지,Jan-25
UM08428964,6002417551,바르다김선생침산점,일반용(1),영업용,음식점업,패스트푸드점,대구광역시 북구 침산로 153,35.8890577,128.5904827,,,,,해지,Jan-25
UM08428964,6003579075,(주)힘난다버거 대구침산점,일반용(1),영업용,음식점업,패스트푸드점,대구광역시 북구 침산로 153,35.8890577,128.5904827,,,,,해지,Jan-25
UM08428965,6000364421,(복)미망인모자복지회,업무난방용,업무용,일반빌딩,일반빌딩,대구광역시 수성구 파동로26길 6,35.8179891,128.615873,0.0,18.7853,18.7853,,유지,Jan-25
UM08428981,6003888352,박준우,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 팔거천동로4길 13,35.9266026,128.5528956,35.6076,0.9887,-34.6189,-97.22334557791032,유지,Jan-25
UM08428994,6000328790,주식회사 대안,산업용,산업용,제조업,섬유제품 제조업:의복제외,대구광역시 서구 달서천로 68,35.88237,128.5416629,31310.0,45316.0,14006.0,44.73331204088151,유지,Jan-25
UM08428995,6002514418,예람요양원,업무난방용,업무용,의료업,요양원,대구광역시 달서구 와룡로 27,35.8349185,128.536585,2542.9761,2392.654,-150.32209999999986,-5.911266724056112,유지,Jan-25
UM08428995,6002514418,예람요양원,일반용(1),업무용,의료업,요양원,대구광역시 달서구 와룡로 27,35.8349185,128.536585,0.0,0.0,0.0,,유지,Jan-25
UM08429679,6002223673,다사랑효마을요양원,일반용(1),업무용,의료업,요양원,경상북도 경산시 계양로37길 9,35.83216,128.7479359,0.0,0.0,0.0,,유지,Jan-25
